Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
9.8,6.330239551026307,6.03249642551651,12.32047124740729,0.505278391466034,2.178392281890638,-1.607703915753872,6.331642221542449,6.029677285315207,12.32321738422163,15.79961141,3560308.819,116.988647754,1626.85737591,116.6494266642705,5.473676870767584,7.020956039795927,10.3164019774941,-1.04799224146846,0.104631673462066,-13.68218668504621,13.75471106716681,-19.9841262405912,-0.5856956640776996,-0.4048032910113523,-30.51873025119464,116.6494266642705,5.473676870767584,7.020956039795927,-47.42178565691402,1625.671996761037,40.08309798812579,-46.23190366640713,99.7110828461696,40.08309798812579,40.08524010547707,99.71193477303368,46.22820884271717, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,990.04259841517,990.04259841677,51.31381675183437,-19.03285014707209,69.19721144299503,0.6911312698788518,0.4361261482890954,0.1198001541744675,0.5637193216787391,0.5733992348453362,-0.09023465573573293,-0.404006222685326,0.7070007046775637,0.5731465772551662,-0.09009029304654825,-0.404038438967134,0.707205542905651,3.4443927441162,2.6817398707735,0.0026371396672294,0.0026549118149397,0.0010558246557611,20926630.72307542,15340.37165874492,963.1854792273753,20926636.34218977,385.628030589678,963.1854792273753,0.040945126495957,990.04259841677,3.2706509776598e-09,1.21071917,19.6969697,19.6969697,0.964386755,-2.76076951,1037.4646,-158.192093,-2.76076951,2.31169662,0,1,0.523,0,-0.895595054,-0.174,0.348,0,-0.284409302,-0.711023254,-0.710796888,0,0,0.601321875,-1,45.3887771,0,69.2023086,-69.2023086,0,-30,-0.5235,-0.482520839,-1.37811589,0,0,0,-100,-99.9944782,-11.0093494,35.2188594,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29951,29.0291,0,-0,-0,-0,0,130,130,0.00263755093593402018,0.00105675063775397199,20926636.7006525695,6.33164222154244971
9.9,6.377961564464678,6.250504209033424,12.15758120083875,0.4436520507211093,2.181608960913201,-1.651772732762581,6.379274353630292,6.247686747769105,12.16037311775821,16.08287585,3592240.054,118.024554201,1628.2173359,117.6924015892964,5.372664033541547,7.03053936612671,10.53755996223207,-0.9432147730241098,0.1238076759004585,-13.58401399429274,13.62844778471777,-20.58013177522679,-0.6035148198566324,-0.3994396059297385,-30.91503077356416,117.6924015892964,5.372664033541547,7.03053936612671,-48.78520053357823,1627.041336956449,38.05502575055419,-47.58174269106321,101.0820863064188,38.0550257505542,38.05723935819402,101.0829859344803,47.57806092575619, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,985.35220294073,985.35220294155,51.51319431048405,-19.60761172832478,70.51455506821866,0.6819885168274364,0.4381826670247806,0.1219526184318317,0.5727260881889211,0.5684562585085023,-0.09514945009291596,-0.396019304955715,0.7148235967089523,0.568198198975823,-0.09500649689087798,-0.3960536242721627,0.7150287399329059,3.4185903454292,2.609095967279,0.0026478384776369,0.0026656827305371,0.0010833131230269,20926625.91264428,15503.00743067615,967.0928821324122,20926631.65142545,395.6677941045127,967.0928821324122,0.041362933909181,985.35220294155,0,1.23371116,19.6969697,19.6969697,0.964551333,-2.75323938,1044.85321,-157.760616,-2.75323938,2.29623477,0,1,0.523,0,-0.899074849,-0.174,0.348,0,-0.285251143,-0.713127859,-0.712928149,0,0,0.630467578,-1,45.5304006,0,70.5197493,-70.5197493,0,-30,-0.5235,-0.484519419,-1.38359427,0,0,0,-100,-99.9950036,-11.0140975,36.5639635,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29951,29.0354,0,-0,-0,-0,0,130,130,0.00264822749387109676,0.00108425832460839686,20926632.00659661,6.37927435363029094
10,6.419430022246738,6.468717412398555,11.99084070444064,0.3802017665700399,2.182304427100291,-1.683666942526062,6.420652247754054,6.46590464941174,11.99367810336285,16.37489159,3624868.759,119.082753282,1629.56562792,118.7569332150029,5.282309669954302,7.042027203021544,10.74750887096771,-0.8342359711152731,0.1431485936422128,-13.47349677430887,13.48044447837133,-21.19208991926589,-0.6218987272564586,-0.3953617895367337,-31.32722016044433,118.7569332150029,5.282309669954302,7.042027203021544,-50.13818410802147,1628.396974182297,35.96654905137154,-48.92113047202483,102.4394087833606,35.96654905137154,35.96883368426227,102.440357524116,48.91746398716133, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,980.52733444422,980.52733443829,51.70150105316897,-20.16011660301686,71.8417456604536,0.6727695443682857,0.4400634064097605,0.12429917610297,0.5816141790995556,0.5635966354765088,-0.1001046203512283,-0.3878412485001642,0.7224382765508273,0.5633331928711723,-0.09996320455124949,-0.387877721440243,0.7226437191007342,3.3935410287211,2.5423781628559,0.0026579738038009,0.0026758863646185,0.0011111751585756,20926620.96638293,15665.77946959794,970.7944708840233,20926626.82618952,405.8439920456694,970.7944708840233,0.041780741322405,980.52733443829,0,1.256875,19.6969697,19.6969697,0.964720653,-2.74562035,1052.16297,-157.324046,-2.74562035,2.28068995,0,1,0.523,0,-0.902361422,-0.174,0.348,0,-0.285984116,-0.71496029,-0.714788119,0,0,0.615127734,-1,45.6614684,0,71.8470376,-71.8470376,0,-30,-0.5235,-0.486420527,-1.38878195,0,0,0,-100,-99.9954791,-11.0189745,37.8984895,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29951,29.0419,0,-0,-0,-0,0,130,130,0.00265833981288441865,0.0011121386012284953,20926627.1781721115,6.42065224775405419
10.1,6.454504566058164,6.686887407945941,11.821473526046,0.3158621842794537,2.18055105978381,-1.703279180433204,6.455635591112403,6.684082302596378,11.8243559676775,16.67551109,3658160.549,120.162100617,1630.90014868,119.8418975606555,5.202962826071332,7.055437018265454,10.94619949965285,-0.7226932550065577,0.1626341686360284,-13.35026462740356,13.30950601389704,-21.81923740731095,-0.6408611886842951,-0.392608769845093,-31.75522664054384,119.8418975606555,5.202962826071332,7.055437018265454,-51.47948339933458,1629.736674570278,33.81611018611063,-50.24881608153591,103.7808151775252,33.81611018611063,33.818465260428,103.7818144249939,50.24516719757421, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,975.56910003722,975.56910003905,51.8784297580634,-20.68989524590053,73.17886382990976,0.6634811632427818,0.4417617750182131,0.1268364584793974,0.5903827512344573,0.558822799606387,-0.1051042308988723,-0.3794792514605335,0.7298394871464476,0.5585539970113248,-0.1049644798552112,-0.3795179305521877,0.7300452251612792,3.3692781825003,2.4816563563751,0.002667528892036,0.0026855058505899,0.0011394067141251,20926615.88539684,15828.68629451584,974.2841265146369,20926621.86758933,416.1551455563658,974.2841265146369,0.042198548735629,975.56910003905,3.2706509776582e-09,1.28021212,19.6969697,19.6969697,0.964894679,-2.73791119,1059.39106,-156.882311,-2.73791119,2.265062,0,1,0.523,0,-0.90544941,-0.174,0.348,0,-0.286605635,-0.716514087,-0.716369938,0,0,0.656545313,-1,45.7816838,0,73.1842543,-73.1842543,0,-30,-0.5235,-0.488228917,-1.39367833,0,0,0,-100,-99.9959093,-11.0239799,39.2211873,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29951,29.0486,0,-0,-0,-0,0,130,130,0.00266787118400884206,0.00114038739425557272,20926622.2164941095,6.45563559111240348
10.2,6.483142426981935,6.90477197950052,11.6507063064873,0.2516539534476239,2.17640496243828,-1.71067581393685,6.484181653571066,6.901977422173914,11.6536332094408,16.98457593,3692080.735,121.261442314,1632.21868741,120.946166545649,5.134803917537884,7.070783450329696,11.13359846752348,-0.6103219245285061,0.1822272305742167,-13.21395212736554,13.11445001601281,-22.46073996114884,-0.6604086332248275,-0.3912016119802436,-32.19896768957968,120.946166545649,5.134803917537884,7.070783450329696,-52.80780856568973,1631.0580853753,31.60223131627031,-51.5635119012738,105.1039514395202,31.60223131627033,31.60465612558224,105.1050025656529,51.5598830372866, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,970.4787338078,970.47873380748,52.04366722095854,-21.19657899970212,74.52602166605701,0.654129636932092,0.4432714978237732,0.1295602687240203,0.5990316636642156,0.5541362121991426,-0.1101526189691957,-0.3709407105651,0.7370226917193751,0.5538620767192126,-0.1100146592965796,-0.3709816504359368,0.7372287228207859,3.3458310769959,2.4269098280356,0.0026764865728824,0.0026945239032808,0.0011680031131216,20926610.67091862,15991.7261950941,977.5555782203551,20926616.77685919,426.5995463117579,977.5555782203551,0.042616356148853,970.47873380748,-3.2706509776577e-09,1.30372446,19.6969697,19.6969697,0.965073369,-2.73011065,1066.53456,-156.43534,-2.73011065,2.2493502,0,1,0.523,0,-0.908333348,-0.174,0.348,0,-0.287114806,-0.717787015,-0.717670934,0,0,0.632001563,-1,45.8907655,0,74.5315114,-74.5315114,0,-30,-0.5235,-0.48994911,-1.39828246,0,0,0,-100,-99.9962986,-11.029113,40.53077,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29951,29.0557,0,-0,-0,-0,0,130,130,0.00267680448367038247,0.00116900000565716886,20926617.1228037588,6.48418165357106613
10.3,6.505405978296308,7.122134110189731,11.4797506883165,0.1886604539432253,2.16991465998881,-1.70610714713391,6.506352840664499,7.119352914749941,11.48272132916249,17.3019168,3726594.381,122.379617189,1633.51892724,122.0686096001381,5.077836448452707,7.088076653878492,11.3096888586308,-0.4989211973999836,0.2018744168548992,-13.06420703534284,12.89410692047036,-23.11569092830513,-0.6805395917592744,-0.3911420518209203,-32.65834435809163,122.0686096001381,5.077836448452707,7.088076653878492,-54.12183381037068,1632.358736255502,29.32352163777334,-52.86389453261664,106.4063458491215,29.32352163777336,29.32601534937423,106.4074501989614,52.860288206207, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,965.25760035589,965.25760035704,52.19690169635307,-21.67989977099283,75.88336172084185,0.6447206018449476,0.4445866793598859,0.1324656381622215,0.6075614247125261,0.5495373453693816,-0.1152543125087624,-0.3622331248876098,0.743984080963204,0.5492579079243914,-0.1151182699360359,-0.362276382399742,0.7441904039053521,3.3232242505044,2.3780278963456,0.0026848292839484,0.0027029228419405,0.0011969590183437,20926605.32431169,16154.89721983194,980.6024117048373,20926611.55536396,437.1752446878454,980.6024117048373,0.043034163562077,965.25760035704,3.2706509776572e-09,1.32741451,19.6969697,19.6969697,0.965256677,-2.72221752,1073.5904,-155.983064,-2.72221752,2.23355328,0,1,0.523,0,-0.911007794,-0.174,0.348,0,-0.287512561,-0.718781403,-0.718692967,0,0,0.655011328,-1,45.9884569,0,75.8889514,-75.8889514,0,-30,-0.5235,-0.491585409,-1.4025932,0,0,0,-100,-99.9966508,-11.0343728,41.8259154,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29951,29.063,0,-0,-0,-0,0,130,130,0.00268512219606757523,0.00119797108029556418,20926611.8984718882,6.50635284066449859
10.4,6.521467856329959,7.338741550782853,11.30978460164241,0.128002256341009,2.161127904324602,-1.690013637369905,6.522321814836323,7.335976448591786,11.31279811590268,17.62735344,3761666.374,123.515458982,1634.79844656,123.208095347345,5.031882349634923,7.107320757987228,11.47447098511791,-0.3903156002516042,0.2215077414096029,-12.90069861499451,12.64731992433778,-23.78310986619652,-0.7012443215514367,-0.3924113825978106,-33.13323567938662,123.208095347345,5.031882349634923,7.107320757987228,-55.42019911636419,1633.63604055119,26.97868468904543,-54.14860653540716,107.68541029397,26.97868468904544,26.98124634050595,107.6865691805851,54.14502536231684, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,959.9071983397,959.90719834198,52.33783153397049,-22.13968839007058,77.25105498636934,0.6352589966532333,0.4457018663000635,0.1355468966896836,0.6159731263176697,0.5450256818656547,-0.120413939514279,-0.3533639960929962,0.7507205708802167,0.5447409769709494,-0.1202799387740173,-0.3534096304469903,0.7509271851814768,3.3014769967563,2.3348124332523,0.0026925390947359,0.0027106846152303,0.0012262683998584,20926599.84707376,16318.19716436787,983.4180782469654,20926606.20460255,447.8800380583525,983.4180782469654,0.043451970975301,959.90719834198,-3.2706509776568e-09,1.35128526,19.6969697,19.6969697,0.965444553,-2.71423057,1080.55538,-155.525412,-2.71423057,2.21766948,0,1,0.523,0,-0.913467484,-0.174,0.348,0,-0.287801751,-0.719504377,-0.719442679,0,0,0.5399625,-1,46.0745373,0,77.2567454,-77.2567454,0,-30,-0.5235,-0.493141904,-1.40660939,0,0,0,-100,-99.9969696,-11.0397582,43.1052671,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.0706,0,-0,-0,-0,0,130,130,0.00269280643753710231,0.00122729457379402475,20926606.5450024828,6.52232181483632356
10.5,6.531613427337382,7.554366995744681,11.14193313370699,0.07080942742503266,2.150096968493311,-1.663027530312183,6.532373962871034,7.551620631338041,11.14498851775854,17.96069472,3797261.492,124.667798556,1636.05472042,124.3634933614957,4.996581366676679,7.128512498117278,11.62796310003543,-0.2863124997913431,0.2410465500905943,-12.72312584861738,12.37294494481791,-24.46194112266575,-0.7225046055801733,-0.3949697669610934,-33.62349335555362,124.3634933614957,4.996581366676679,7.128512498117278,-56.70151280896978,1634.887296558482,24.56652580101208,-55.41625899467329,108.9384415436898,24.56652580101209,24.56915429700602,108.9396562428982,55.41270568807763, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,954.42916375771,954.42916375571,52.46617481872077,-22.57587155213775,78.62929788011516,0.6257490029588885,0.4466121071796923,0.1387977568427138,0.6242683667397404,0.5405997325642682,-0.1256361311498337,-0.3443407270349859,0.7572297903583568,0.5403097981028563,-0.1255042959067347,-0.3443887998385481,0.7574366959216922,3.2806029749254,2.2969822817076,0.0026995977334849,0.0027177908282499,0.0012559245033248,20926594.24084017,16481.62355991161,985.9959045064112,20926600.72621122,458.7114592192902,985.9959045064112,0.043869778388525,954.42916375571,0,1.37534014,19.6969697,19.6969697,0.965636942,-2.70614862,1087.42616,-155.062316,-2.70614862,2.20169655,0,1,0.523,0,-0.915707497,-0.174,0.348,0,-0.287987191,-0.719967977,-0.719931615,0,0,0.653477344,-1,46.1488332,0,78.6350898,-78.6350898,0,-30,-0.5235,-0.494622488,-1.41032998,0,0,0,-100,-99.9972579,-11.045268,44.3674377,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.0784,0,-0,-0,-0,0,130,130,0.00269983898295179329,0.00125696372069958404,20926601.0640359856,6.53237396287103422
10.6,6.53624039400366,7.768788735428275,10.97724946433587,0.01819190858835663,2.136882848840346,-1.625969408962492,6.536907003111019,7.766063663896663,10.98034557817422,18.30173877,3833344.459,125.835466101,1637.28512173,125.5336759875708,4.971394839061855,7.151640047462031,11.77020187933328,-0.1886567849546879,0.2603996169259091,-12.53122540141348,12.06985066531455,-25.15105240981217,-0.7442937552106815,-0.3987560415102328,-34.12893682896548,125.5336759875708,4.971394839061855,7.151640047462031,-57.96435492864857,1636.109688802551,22.08595968921061,-56.66543489752259,110.1626225243749,22.08595968921061,22.08865379868049,110.163894269287,56.66191226700796, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,948.8252729103,948.82527290903,52.58167978460961,-22.98846730492199,80.01830826746212,0.6161939993239238,0.4473130070405584,0.1422114105051648,0.6324491628990057,0.5362570723478053,-0.130925421122267,-0.3351705208677435,0.7635100578264593,0.5359619493385164,-0.1307958739423438,-0.3352210961655844,0.7637172545559384,3.2606099459607,2.2641795702615,0.0027059866160789,0.0027242227716365,0.0012859198186476,20926588.50738683,16645.17366180332,988.3291030813036,20926595.12196655,469.6667649407646,988.3291030813036,0.044287585801749,948.82527290903,9.8119529329682e-09,1.39958294,19.6969697,19.6969697,0.965833783,-2.69797048,1094.1993,-154.593709,-2.69797048,2.18563188,0,1,0.523,0,-0.917723438,-0.174,0.348,0,-0.288075661,-0.720189153,-0.720176238,0,0,0.674953125,-1,46.2112289,0,80.0242025,-80.0242025,0,-30,-0.5235,-0.496030863,-1.4137543,0,0,0,-100,-99.9975189,-11.0509005,45.6110117,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.0866,0,-0,-0,-0,0,130,130,0.00270620129419967556,0.00128697100294223655,20926595.4573522843,6.53690700311101924
10.7,6.535855366284338,7.98179169126226,10.81669639465297,-0.02879161417594624,2.121558700788107,-1.579839271059166,6.536427557145043,7.97909037734458,10.81983196544496,18.65027312,3869880.019,127.01729331,1638.48692262,126.7175201914076,4.955614100479982,7.176682057098434,11.90124250453537,-0.0989839245318116,0.2794673009836117,-12.32477919504068,11.73691874623739,-25.84923334574954,-0.7665768411112904,-0.4036880719716315,-34.64934880892107,126.7175201914076,4.955614100479982,7.176682057098434,-59.2072813819646,1637.300289322996,19.53601818988719,-57.89469328805478,111.3550236059775,19.53601818988718,19.53877654360978,111.3563535813852,57.89120423827561, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,943.09744504467,943.09744504912,52.6841357347061,-23.37757909700531,81.41832057335759,0.6065965304714619,0.4478007748660215,0.1457806366664689,0.6405178539451454,0.5319943945255958,-0.1362861439534339,-0.3258602830710909,0.7695603466112824,0.5316941268921845,-0.1361590063150773,-0.3259134273333309,0.7697678340327621,3.2414996311401,2.2359778651759,0.0027116868770472,0.002729961452777,0.0013162460489798,20926582.64863296,16808.84443820059,990.4107838322809,20926589.39378808,480.7429246468873,990.4107838322809,0.044705393214974,943.09744504912,3.2706509776558e-09,1.42401777,19.6969697,19.6969697,0.966035011,-2.68969501,1100.87122,-154.119524,-2.68969501,2.16947253,0,1,0.523,0,-0.919511632,-0.174,0.348,0,-0.288075849,-0.720189621,-0.720197797,0,0,0.659613281,-1,46.2616776,0,81.424318,-81.424318,0,-30,-0.5235,-0.49737055,-1.41688218,0,0,0,-100,-99.997755,-11.0566543,46.8345499,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.095,0,-0,-0,-0,0,130,130,0.00271187455079315064,0.00131730811859548879,20926589.7268733606,6.53642755714504275
10.8,6.531067273284932,8.193168766494118,10.66112902837883,-0.06916570666224194,2.104212679268796,-1.525801899515384,6.531544562649121,8.190493585344596,10.66430265471704,19.00607493,3906832.995,128.212115535,1639.65729555,127.9139093932224,4.948373598854948,7.203606911706279,12.02115820927927,-0.01877281663175623,0.2981437850081896,-12.10362144468778,11.37304429498645,-26.55519394421852,-0.7893111685992108,-0.4096637048014496,-35.18447132370012,127.9139093932224,4.948373598854948,7.203606911706279,-60.42882882437682,1638.456058992339,16.91585814443269,-59.10257415403238,112.5126039236239,16.91585814443269,16.91867923304351,112.5139932602679,59.09912168304615, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,937.24774447083,937.24774447203,52.77338416245239,-23.74338845084927,82.8295800608997,0.5969582931672714,0.4480722618003889,0.1494979181096508,0.6484769979766296,0.5278075833635685,-0.1417223349252119,-0.3164165289565307,0.775380238934651,0.5275022177099955,-0.1415977272721112,-0.316472311024086,0.7755880158289473,3.2232676876506,2.2118920434581,0.0027166794027067,0.0027349876291725,0.0013468940800828,20926576.66664312,16972.63255889541,992.233965987523,20926583.5437404,491.9366092257915,992.233965987523,0.045123200628198,937.24774447203,-3.2706509776555e-09,1.44864889,19.6969697,19.6969697,0.966240555,-2.68132107,1107.43822,-153.639698,-2.68132107,2.15321534,0,1,0.523,0,-0.921069311,-0.174,0.348,0,-0.287998238,-0.719995595,-0.720022069,0,0,0.66268125,-1,46.3002109,0,82.8356814,-82.8356814,0,-30,-0.5235,-0.498644901,-1.41971421,0,0,0,-100,-99.9979686,-11.0625275,48.0365942,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.1036,0,-0,-0,-0,0,130,130,0.00271683968265808195,0.001347965950947881,20926583.8746654466,6.53154456264912042
10.9,6.522577567308799,8.402722454783138,10.51127918053869,-0.1020701876590067,2.084950197575437,-1.465166470937116,6.522959478481367,8.400075694325812,10.51448933729379,19.3689113,3944168.351,129.418773898,1640.79331462,129.1217352261352,4.948668685259626,7.232372212125194,12.13003920198902,0.05069999530909186,0.316319457587948,-11.86764499810055,10.97713671198179,-27.26756305564973,-0.8124470019411515,-0.4165623448261006,-35.73400238898397,129.1217352261352,4.948668685259626,7.232372212125194,-61.62752021330295,1639.573848899226,14.22476943745049,-60.28760398370428,113.6322127644039,14.22476943745048,14.22765160998353,113.6336625331548,60.28419118098357, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,931.27838224173,931.27838223995,52.84932973751128,-24.08614637428542,84.25233638272746,0.5872801399178417,0.4481249883265542,0.1533555644098602,0.6563292641349605,0.5236918036744991,-0.1472376345614762,-0.3068452993096359,0.7809698688326399,0.523381389071796,-0.1471156763961865,-0.306903790296196,0.7811779328895549,3.2059037981873,2.1913897117785,0.0027209448664833,0.0027392818439981,0.0013778539500551,20926570.56362899,17136.53438426593,993.7915910438703,20926577.57403488,503.2441799747758,993.7915910438703,0.045541008041422,931.27838223995,-3.2706509776552e-09,1.47348067,19.6969697,19.6969697,0.966450341,-2.67284756,1113.89649,-153.154165,-2.67284756,2.13685708,0,1,0.523,0,-0.922394811,-0.174,0.348,0,-0.287854945,-0.719637363,-0.719678956,0,0,0.716370703,-1,46.3269475,0,84.2585425,-84.2585425,0,-30,-0.5235,-0.4998571,-1.42225191,0,0,0,-100,-99.998162,-11.0685182,49.215673,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.1125,0,-0,-0,-0,0,130,130,0.00272107740515354062,0.00137893453790486004,20926577.902940765,6.52295947848136581
